,label,charge
http://dl-learner.org/carcinogenesis#d182_27,2.0,-0.113
http://dl-learner.org/carcinogenesis#d182_28,2.0,0.087
http://dl-learner.org/carcinogenesis#d182_29,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_3,2.0,-0.143
http://dl-learner.org/carcinogenesis#d182_30,2.0,0.537
http://dl-learner.org/carcinogenesis#d182_31,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_32,2.0,-0.243
http://dl-learner.org/carcinogenesis#d182_33,2.0,-0.562
http://dl-learner.org/carcinogenesis#d182_34,2.0,0.988
http://dl-learner.org/carcinogenesis#d182_35,2.0,-0.113
http://dl-learner.org/carcinogenesis#d182_36,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_37,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_38,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_39,2.0,-0.113
http://dl-learner.org/carcinogenesis#d182_4,2.0,0.167
http://dl-learner.org/carcinogenesis#d182_40,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_41,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_42,2.0,0.037
http://dl-learner.org/carcinogenesis#d182_5,2.0,-0.143
http://dl-learner.org/carcinogenesis#d182_6,2.0,-0.143
http://dl-learner.org/carcinogenesis#d182_7,2.0,0.117
http://dl-learner.org/carcinogenesis#d182_8,2.0,0.117
http://dl-learner.org/carcinogenesis#d182_9,2.0,0.117
http://dl-learner.org/carcinogenesis#d183_1,2.0,-0.106
http://dl-learner.org/carcinogenesis#d183_10,2.0,0.124
http://dl-learner.org/carcinogenesis#d183_11,2.0,-0.176
http://dl-learner.org/carcinogenesis#d183_12,2.0,0.575
http://dl-learner.org/carcinogenesis#d183_13,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_14,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_15,2.0,-0.076
http://dl-learner.org/carcinogenesis#d183_16,2.0,-0.126
http://dl-learner.org/carcinogenesis#d183_17,2.0,0.124
http://dl-learner.org/carcinogenesis#d183_18,2.0,-0.076
http://dl-learner.org/carcinogenesis#d183_19,2.0,0.124
http://dl-learner.org/carcinogenesis#d183_2,2.0,0.024
http://dl-learner.org/carcinogenesis#d183_20,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_21,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_22,2.0,0.124
http://dl-learner.org/carcinogenesis#d183_23,2.0,-0.076
http://dl-learner.org/carcinogenesis#d183_24,2.0,-0.175
http://dl-learner.org/carcinogenesis#d183_25,2.0,0.605
http://dl-learner.org/carcinogenesis#d183_26,2.0,0.114
http://dl-learner.org/carcinogenesis#d183_27,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_28,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_29,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_3,2.0,0.024
http://dl-learner.org/carcinogenesis#d183_30,2.0,-0.625
http://dl-learner.org/carcinogenesis#d183_31,2.0,0.425
http://dl-learner.org/carcinogenesis#d183_32,2.0,-0.625
http://dl-learner.org/carcinogenesis#d183_33,2.0,0.425
http://dl-learner.org/carcinogenesis#d183_34,2.0,-0.525
http://dl-learner.org/carcinogenesis#d183_35,2.0,-0.555
http://dl-learner.org/carcinogenesis#d183_36,2.0,-0.625
http://dl-learner.org/carcinogenesis#d183_37,2.0,0.425
http://dl-learner.org/carcinogenesis#d183_38,2.0,-0.625
http://dl-learner.org/carcinogenesis#d183_39,2.0,-0.006
http://dl-learner.org/carcinogenesis#d183_4,2.0,0.024
http://dl-learner.org/carcinogenesis#d183_40,2.0,0.425
http://dl-learner.org/carcinogenesis#d183_41,2.0,-0.275
http://dl-learner.org/carcinogenesis#d183_42,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_43,2.0,-0.126
http://dl-learner.org/carcinogenesis#d183_44,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_45,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_46,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_47,2.0,-0.126
http://dl-learner.org/carcinogenesis#d183_48,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_49,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_5,2.0,0.275
http://dl-learner.org/carcinogenesis#d183_50,2.0,0.074
http://dl-learner.org/carcinogenesis#d183_51,2.0,0.575
http://dl-learner.org/carcinogenesis#d183_52,2.0,-0.575
http://dl-learner.org/carcinogenesis#d183_53,2.0,-0.525
http://dl-learner.org/carcinogenesis#d183_54,2.0,0.325
http://dl-learner.org/carcinogenesis#d183_55,2.0,0.325
http://dl-learner.org/carcinogenesis#d183_56,2.0,-0.625
http://dl-learner.org/carcinogenesis#d183_57,2.0,0.425
http://dl-learner.org/carcinogenesis#d183_6,2.0,-0.106
http://dl-learner.org/carcinogenesis#d183_7,2.0,0.154
http://dl-learner.org/carcinogenesis#d183_8,2.0,0.154
http://dl-learner.org/carcinogenesis#d183_9,2.0,-0.076
http://dl-learner.org/carcinogenesis#d184_1,2.0,-0.136
http://dl-learner.org/carcinogenesis#d184_10,2.0,0.124
http://dl-learner.org/carcinogenesis#d184_11,2.0,0.123
http://dl-learner.org/carcinogenesis#d184_12,2.0,-0.107
http://dl-learner.org/carcinogenesis#d184_13,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_14,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_15,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_16,2.0,-0.156
http://dl-learner.org/carcinogenesis#d184_17,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_18,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_19,2.0,0.043
http://dl-learner.org/carcinogenesis#d184_2,2.0,-0.136
http://dl-learner.org/carcinogenesis#d184_20,2.0,-0.306
http://dl-learner.org/carcinogenesis#d184_21,2.0,0.093
http://dl-learner.org/carcinogenesis#d184_22,2.0,0.144
http://dl-learner.org/carcinogenesis#d184_23,2.0,0.144
http://dl-learner.org/carcinogenesis#d184_3,2.0,-0.136
http://dl-learner.org/carcinogenesis#d184_4,2.0,-0.007
http://dl-learner.org/carcinogenesis#d184_5,2.0,-0.136
http://dl-learner.org/carcinogenesis#d184_6,2.0,-0.136
http://dl-learner.org/carcinogenesis#d184_7,2.0,0.123
http://dl-learner.org/carcinogenesis#d184_8,2.0,0.123
http://dl-learner.org/carcinogenesis#d184_9,2.0,0.124
http://dl-learner.org/carcinogenesis#d185_1,2.0,-0.068
http://dl-learner.org/carcinogenesis#d185_10,2.0,-0.518
http://dl-learner.org/carcinogenesis#d185_11,2.0,-0.618
http://dl-learner.org/carcinogenesis#d185_2,2.0,-0.068
http://dl-learner.org/carcinogenesis#d185_3,2.0,0.731
http://dl-learner.org/carcinogenesis#d185_4,2.0,0.082
http://dl-learner.org/carcinogenesis#d185_5,2.0,0.082
http://dl-learner.org/carcinogenesis#d185_6,2.0,0.731
http://dl-learner.org/carcinogenesis#d185_7,2.0,0.082
http://dl-learner.org/carcinogenesis#d185_8,2.0,0.082
http://dl-learner.org/carcinogenesis#d185_9,2.0,-0.518
http://dl-learner.org/carcinogenesis#d186a_1,2.0,0.191
http://dl-learner.org/carcinogenesis#d186a_10,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_100,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_101,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_102,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_103,2.0,0.401
http://dl-learner.org/carcinogenesis#d186a_104,2.0,-0.299
http://dl-learner.org/carcinogenesis#d186a_105,2.0,0.101
http://dl-learner.org/carcinogenesis#d186a_106,2.0,0.101
http://dl-learner.org/carcinogenesis#d186a_107,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_108,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_109,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_11,2.0,0.401
http://dl-learner.org/carcinogenesis#d186a_110,2.0,0.101
http://dl-learner.org/carcinogenesis#d186a_111,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_112,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_113,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_114,2.0,0.101
http://dl-learner.org/carcinogenesis#d186a_115,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_116,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_117,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_118,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_119,2.0,0.035
http://dl-learner.org/carcinogenesis#d186a_12,2.0,0.251
http://dl-learner.org/carcinogenesis#d186a_120,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_121,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_122,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_13,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_14,2.0,0.701
http://dl-learner.org/carcinogenesis#d186a_15,2.0,0.181
http://dl-learner.org/carcinogenesis#d186a_16,2.0,-0.099
http://dl-learner.org/carcinogenesis#d186a_17,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_18,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_19,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_2,2.0,0.171
http://dl-learner.org/carcinogenesis#d186a_20,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_21,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_22,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_23,2.0,-0.549
http://dl-learner.org/carcinogenesis#d186a_24,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_25,2.0,0.141
http://dl-learner.org/carcinogenesis#d186a_26,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_27,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_28,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_29,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_3,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_30,2.0,0.08
http://dl-learner.org/carcinogenesis#d186a_31,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_32,2.0,0.141
http://dl-learner.org/carcinogenesis#d186a_33,2.0,0.035
http://dl-learner.org/carcinogenesis#d186a_34,2.0,-0.369
http://dl-learner.org/carcinogenesis#d186a_35,2.0,0.311
http://dl-learner.org/carcinogenesis#d186a_36,2.0,-0.369
http://dl-learner.org/carcinogenesis#d186a_37,2.0,0.141
http://dl-learner.org/carcinogenesis#d186a_38,2.0,0.191
http://dl-learner.org/carcinogenesis#d186a_39,2.0,-0.099
http://dl-learner.org/carcinogenesis#d186a_4,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_40,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_41,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_42,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_43,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_44,2.0,0.035
http://dl-learner.org/carcinogenesis#d186a_45,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_46,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_47,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_48,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_49,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_5,2.0,0.401
http://dl-learner.org/carcinogenesis#d186a_50,2.0,0.401
http://dl-learner.org/carcinogenesis#d186a_51,2.0,-0.369
http://dl-learner.org/carcinogenesis#d186a_52,2.0,0.02
http://dl-learner.org/carcinogenesis#d186a_53,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_54,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_55,2.0,0.06
http://dl-learner.org/carcinogenesis#d186a_56,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_57,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_58,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_59,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_6,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_60,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_61,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_62,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_63,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_64,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_65,2.0,-0.03
http://dl-learner.org/carcinogenesis#d186a_66,2.0,0.171
http://dl-learner.org/carcinogenesis#d186a_67,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_68,2.0,0.581
http://dl-learner.org/carcinogenesis#d186a_69,2.0,-0.579
http://dl-learner.org/carcinogenesis#d186a_7,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_70,2.0,-0.099
http://dl-learner.org/carcinogenesis#d186a_71,2.0,-0.099
http://dl-learner.org/carcinogenesis#d186a_72,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_73,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_74,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_75,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_76,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_77,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_78,2.0,0.08
http://dl-learner.org/carcinogenesis#d186a_79,2.0,-0.149
http://dl-learner.org/carcinogenesis#d186a_8,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_80,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_81,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_82,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_83,2.0,0.08
http://dl-learner.org/carcinogenesis#d186a_84,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_85,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_86,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_87,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_88,2.0,-0.649
http://dl-learner.org/carcinogenesis#d186a_89,2.0,0.401
http://dl-learner.org/carcinogenesis#d186a_9,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_90,2.0,0.035
http://dl-learner.org/carcinogenesis#d186a_91,2.0,-0.369
http://dl-learner.org/carcinogenesis#d186a_92,2.0,0.311
http://dl-learner.org/carcinogenesis#d186a_93,2.0,-0.369
http://dl-learner.org/carcinogenesis#d186a_94,2.0,0.141
http://dl-learner.org/carcinogenesis#d186a_95,2.0,-0.1
http://dl-learner.org/carcinogenesis#d186a_96,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_97,2.0,0.191
http://dl-learner.org/carcinogenesis#d186a_98,2.0,0.05
http://dl-learner.org/carcinogenesis#d186a_99,2.0,0.05
http://dl-learner.org/carcinogenesis#d186b_1,2.0,-0.145
http://dl-learner.org/carcinogenesis#d186b_10,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_11,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_12,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_13,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_14,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_15,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_16,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_17,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_18,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_19,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_2,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_20,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_21,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_22,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_23,2.0,0.055
http://dl-learner.org/carcinogenesis#d186b_24,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_25,2.0,0.055
http://dl-learner.org/carcinogenesis#d186b_26,2.0,0.055
http://dl-learner.org/carcinogenesis#d186b_27,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_28,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_29,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_3,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_30,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_31,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_32,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_33,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_34,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_35,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_36,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_37,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_38,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_39,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_4,2.0,0.055
http://dl-learner.org/carcinogenesis#d186b_40,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_41,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_42,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_43,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_44,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_45,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_46,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_47,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_48,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_49,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_5,2.0,0.055
http://dl-learner.org/carcinogenesis#d186b_50,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_51,2.0,0.785
http://dl-learner.org/carcinogenesis#d186b_52,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_53,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_54,2.0,-0.665
http://dl-learner.org/carcinogenesis#d186b_55,2.0,-0.605
http://dl-learner.org/carcinogenesis#d186b_56,2.0,0.255
http://dl-learner.org/carcinogenesis#d186b_6,2.0,-0.095
http://dl-learner.org/carcinogenesis#d186b_7,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_8,2.0,0.054
http://dl-learner.org/carcinogenesis#d186b_9,2.0,-0.095
http://dl-learner.org/carcinogenesis#d187_1,2.0,-0.121
http://dl-learner.org/carcinogenesis#d187_10,2.0,0.139
http://dl-learner.org/carcinogenesis#d187_11,2.0,-0.64
http://dl-learner.org/carcinogenesis#d187_12,2.0,0.009
http://dl-learner.org/carcinogenesis#d187_13,2.0,-0.64
http://dl-learner.org/carcinogenesis#d187_14,2.0,0.009
http://dl-learner.org/carcinogenesis#d187_15,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_16,2.0,-0.29
http://dl-learner.org/carcinogenesis#d187_17,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_18,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_19,2.0,0.009
http://dl-learner.org/carcinogenesis#d187_2,2.0,-0.121
http://dl-learner.org/carcinogenesis#d187_20,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_21,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_22,2.0,0.059
http://dl-learner.org/carcinogenesis#d187_23,2.0,0.41
http://dl-learner.org/carcinogenesis#d187_24,2.0,0.159
http://dl-learner.org/carcinogenesis#d187_25,2.0,0.41
http://dl-learner.org/carcinogenesis#d187_3,2.0,-0.121
http://dl-learner.org/carcinogenesis#d187_4,2.0,-0.121
http://dl-learner.org/carcinogenesis#d187_5,2.0,-0.121
http://dl-learner.org/carcinogenesis#d187_6,2.0,0.259
http://dl-learner.org/carcinogenesis#d187_7,2.0,0.139
http://dl-learner.org/carcinogenesis#d187_8,2.0,0.139
http://dl-learner.org/carcinogenesis#d187_9,2.0,0.139
http://dl-learner.org/carcinogenesis#d188a_1,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188a_10,2.0,0.134
http://dl-learner.org/carcinogenesis#d188a_11,2.0,0.003
http://dl-learner.org/carcinogenesis#d188a_12,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_13,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_14,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_15,2.0,0.003
http://dl-learner.org/carcinogenesis#d188a_16,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_17,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_18,2.0,0.053
http://dl-learner.org/carcinogenesis#d188a_2,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188a_3,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188a_4,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188a_5,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188a_6,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188a_7,2.0,0.134
http://dl-learner.org/carcinogenesis#d188a_8,2.0,0.134
http://dl-learner.org/carcinogenesis#d188a_9,2.0,0.134
http://dl-learner.org/carcinogenesis#d188b_1,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188b_10,2.0,0.003
http://dl-learner.org/carcinogenesis#d188b_11,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_12,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_13,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_14,2.0,0.134
http://dl-learner.org/carcinogenesis#d188b_15,2.0,0.003
http://dl-learner.org/carcinogenesis#d188b_16,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_17,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_18,2.0,0.053
http://dl-learner.org/carcinogenesis#d188b_2,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188b_3,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188b_4,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188b_5,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188b_6,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188b_7,2.0,0.134
http://dl-learner.org/carcinogenesis#d188b_8,2.0,0.134
http://dl-learner.org/carcinogenesis#d188b_9,2.0,0.134
http://dl-learner.org/carcinogenesis#d188c_1,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188c_10,2.0,0.134
http://dl-learner.org/carcinogenesis#d188c_11,2.0,0.003
http://dl-learner.org/carcinogenesis#d188c_12,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_13,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_14,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_15,2.0,0.003
http://dl-learner.org/carcinogenesis#d188c_16,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_17,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_18,2.0,0.053
http://dl-learner.org/carcinogenesis#d188c_2,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188c_3,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188c_4,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188c_5,2.0,-0.176
http://dl-learner.org/carcinogenesis#d188c_6,2.0,-0.127
http://dl-learner.org/carcinogenesis#d188c_7,2.0,0.134
http://dl-learner.org/carcinogenesis#d188c_8,2.0,0.134
http://dl-learner.org/carcinogenesis#d188c_9,2.0,0.134
http://dl-learner.org/carcinogenesis#d188d_1,2.0,-0.132
