,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,LOG_ER_RBA,STRUCTURE_MolecularWeight
http://dl-learner.org/nctrer/162/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/162/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/163/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/164/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/165/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/166/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/167/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/168/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/169/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom31,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/17/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/170/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom31,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom32,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom33,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom34,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom35,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom36,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom37,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom38,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom39,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom40,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom41,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/171/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/172/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/173/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom21,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom22,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom23,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom24,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom25,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom26,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom27,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom28,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom29,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom30,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom31,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom32,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom33,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom34,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/174/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom16,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom17,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom18,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom19,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom20,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/175/atom9,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom1,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom10,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom11,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom12,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom13,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom14,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom15,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom2,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom3,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom4,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom5,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom6,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom7,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom8,0.0,0.0,0.0,0.0,0.0
http://dl-learner.org/nctrer/176/atom9,0.0,0.0,0.0,0.0,0.0
