,label,act,logp,lumo,charge
http://dl-learner.org/mutagenesis#d165_4,2.0,,,,-0.092
http://dl-learner.org/mutagenesis#d165_5,2.0,,,,0.008
http://dl-learner.org/mutagenesis#d165_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d165_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d165_8,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d165_9,2.0,,,,0.138
http://dl-learner.org/mutagenesis#d166_1,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_10,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_11,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_12,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d166_13,2.0,,,,-0.095
http://dl-learner.org/mutagenesis#d166_14,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d166_15,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d166_16,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d166_17,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_18,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_19,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d166_2,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_20,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d166_21,2.0,,,,0.256
http://dl-learner.org/mutagenesis#d166_22,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_23,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_24,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d166_25,2.0,,,,0.806
http://dl-learner.org/mutagenesis#d166_26,2.0,,,,-0.394
http://dl-learner.org/mutagenesis#d166_27,2.0,,,,-0.394
http://dl-learner.org/mutagenesis#d166_28,2.0,,,,-0.394
http://dl-learner.org/mutagenesis#d166_29,2.0,,,,0.706
http://dl-learner.org/mutagenesis#d166_3,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d166_30,2.0,,,,-0.544
http://dl-learner.org/mutagenesis#d166_31,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d166_32,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d166_33,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d166_34,2.0,,,,0.055
http://dl-learner.org/mutagenesis#d166_4,2.0,,,,-0.095
http://dl-learner.org/mutagenesis#d166_5,2.0,,,,0.005
http://dl-learner.org/mutagenesis#d166_6,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#d166_7,2.0,,,,0.135
http://dl-learner.org/mutagenesis#d166_8,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d166_9,2.0,,,,0.136
http://dl-learner.org/mutagenesis#d167_1,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_10,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_11,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d167_12,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d167_13,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d167_14,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d167_15,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d167_16,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_17,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_18,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d167_19,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d167_2,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_20,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_21,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_22,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_23,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d167_24,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d167_25,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d167_26,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d167_27,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d167_28,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d167_29,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d167_3,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d167_30,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d167_4,2.0,,,,-0.085
http://dl-learner.org/mutagenesis#d167_5,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d167_6,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d167_7,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d167_8,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d167_9,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d168_1,2.0,,,,-0.133
http://dl-learner.org/mutagenesis#d168_10,2.0,,,,0.127
http://dl-learner.org/mutagenesis#d168_11,2.0,,,,-0.234
http://dl-learner.org/mutagenesis#d168_12,2.0,,,,0.087
http://dl-learner.org/mutagenesis#d168_13,2.0,,,,0.047
http://dl-learner.org/mutagenesis#d168_14,2.0,,,,0.047
http://dl-learner.org/mutagenesis#d168_15,2.0,,,,0.047
http://dl-learner.org/mutagenesis#d168_16,2.0,,,,0.796
http://dl-learner.org/mutagenesis#d168_17,2.0,,,,-0.404
http://dl-learner.org/mutagenesis#d168_18,2.0,,,,-0.404
http://dl-learner.org/mutagenesis#d168_2,2.0,,,,-0.133
http://dl-learner.org/mutagenesis#d168_3,2.0,,,,-0.133
http://dl-learner.org/mutagenesis#d168_4,2.0,,,,-0.133
http://dl-learner.org/mutagenesis#d168_5,2.0,,,,0.176
http://dl-learner.org/mutagenesis#d168_6,2.0,,,,-0.134
http://dl-learner.org/mutagenesis#d168_7,2.0,,,,0.127
http://dl-learner.org/mutagenesis#d168_8,2.0,,,,0.127
http://dl-learner.org/mutagenesis#d168_9,2.0,,,,0.127
http://dl-learner.org/mutagenesis#d169_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d169_10,2.0,,,,-0.284
http://dl-learner.org/mutagenesis#d169_11,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d169_12,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d169_13,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d169_14,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d169_15,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d169_16,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d169_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d169_3,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d169_4,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d169_5,2.0,,,,0.316
http://dl-learner.org/mutagenesis#d169_6,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d169_7,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d169_8,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d169_9,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d16_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_10,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d16_11,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d16_12,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d16_13,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_14,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_15,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_16,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_17,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d16_18,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d16_19,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d16_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_20,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d16_21,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d16_22,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d16_23,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_24,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_25,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_26,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_27,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_28,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_29,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d16_30,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d16_4,2.0,,,,-0.088
http://dl-learner.org/mutagenesis#d16_5,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d16_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_7,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_8,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d16_9,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d170_1,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_10,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_11,2.0,,,,-0.419
http://dl-learner.org/mutagenesis#d170_12,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d170_13,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d170_14,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d170_15,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_16,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_17,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_18,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_19,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_2,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_20,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_21,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_22,2.0,,,,0.282
http://dl-learner.org/mutagenesis#d170_23,2.0,,,,0.282
http://dl-learner.org/mutagenesis#d170_24,2.0,,,,0.781
http://dl-learner.org/mutagenesis#d170_25,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d170_26,2.0,,,,-0.418
http://dl-learner.org/mutagenesis#d170_3,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d170_4,2.0,,,,0.182
http://dl-learner.org/mutagenesis#d170_5,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_6,2.0,,,,-0.148
http://dl-learner.org/mutagenesis#d170_7,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_8,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d170_9,2.0,,,,0.112
http://dl-learner.org/mutagenesis#d171_1,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_10,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d171_11,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_12,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_13,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_14,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_15,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_16,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d171_17,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d171_18,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d171_19,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d171_2,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_20,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d171_21,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d171_22,2.0,,,,0.818
http://dl-learner.org/mutagenesis#d171_23,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_24,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_25,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_26,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d171_27,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d171_28,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_29,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_3,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_30,2.0,,,,-0.382
http://dl-learner.org/mutagenesis#d171_4,2.0,,,,0.017
http://dl-learner.org/mutagenesis#d171_5,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_6,2.0,,,,-0.113
http://dl-learner.org/mutagenesis#d171_7,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d171_8,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d171_9,2.0,,,,0.147
http://dl-learner.org/mutagenesis#d172_1,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d172_10,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d172_11,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d172_12,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d172_13,2.0,,,,0.315
http://dl-learner.org/mutagenesis#d172_14,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d172_15,2.0,,,,0.115
http://dl-learner.org/mutagenesis#d172_16,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d172_17,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d172_2,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d172_3,2.0,,,,0.315
http://dl-learner.org/mutagenesis#d172_4,2.0,,,,0.115
http://dl-learner.org/mutagenesis#d172_5,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d172_6,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d172_7,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d172_8,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d172_9,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d173_1,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d173_10,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_11,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_12,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_13,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d173_14,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_15,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_16,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_17,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_18,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_19,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_2,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_20,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d173_21,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d173_22,2.0,,,,0.814
http://dl-learner.org/mutagenesis#d173_23,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_24,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_25,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_26,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_27,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_28,2.0,,,,-0.386
http://dl-learner.org/mutagenesis#d173_3,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_4,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_5,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_6,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d173_7,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_8,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d173_9,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d174_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_10,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_11,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_12,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_13,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d174_14,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_15,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_16,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d174_17,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d174_18,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_19,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_20,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_21,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_22,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_23,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_24,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_25,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d174_26,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d174_27,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d174_28,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d174_29,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d174_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d174_30,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d174_4,2.0,,,,-0.088
http://dl-learner.org/mutagenesis#d174_5,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d174_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d174_7,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_8,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d174_9,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d175_1,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_10,2.0,,,,0.244
http://dl-learner.org/mutagenesis#d175_11,2.0,,,,0.244
http://dl-learner.org/mutagenesis#d175_12,2.0,,,,-0.167
http://dl-learner.org/mutagenesis#d175_13,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_14,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_15,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_16,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_17,2.0,,,,0.864
http://dl-learner.org/mutagenesis#d175_18,2.0,,,,-0.336
http://dl-learner.org/mutagenesis#d175_19,2.0,,,,-0.336
http://dl-learner.org/mutagenesis#d175_2,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_20,2.0,,,,-0.137
http://dl-learner.org/mutagenesis#d175_21,2.0,,,,-0.137
http://dl-learner.org/mutagenesis#d175_22,2.0,,,,-0.137
http://dl-learner.org/mutagenesis#d175_23,2.0,,,,-0.137
http://dl-learner.org/mutagenesis#d175_24,2.0,,,,-0.137
http://dl-learner.org/mutagenesis#d175_3,2.0,,,,0.244
http://dl-learner.org/mutagenesis#d175_4,2.0,,,,0.244
http://dl-learner.org/mutagenesis#d175_5,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_6,2.0,,,,-0.067
http://dl-learner.org/mutagenesis#d175_7,2.0,,,,0.194
http://dl-learner.org/mutagenesis#d175_8,2.0,,,,0.193
http://dl-learner.org/mutagenesis#d175_9,2.0,,,,-0.167
http://dl-learner.org/mutagenesis#d176_1,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d176_10,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d176_11,2.0,,,,-0.191
http://dl-learner.org/mutagenesis#d176_12,2.0,,,,0.058
http://dl-learner.org/mutagenesis#d176_13,2.0,,,,0.058
http://dl-learner.org/mutagenesis#d176_14,2.0,,,,-0.191
http://dl-learner.org/mutagenesis#d176_15,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d176_16,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d176_17,2.0,,,,0.809
http://dl-learner.org/mutagenesis#d176_18,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d176_19,2.0,,,,-0.391
http://dl-learner.org/mutagenesis#d176_2,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d176_3,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d176_4,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d176_5,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d176_6,2.0,,,,-0.122
http://dl-learner.org/mutagenesis#d176_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d176_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d176_9,2.0,,,,0.139
http://dl-learner.org/mutagenesis#d177_1,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_10,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d177_11,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d177_12,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d177_13,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d177_14,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_15,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_16,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_17,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_18,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d177_19,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d177_2,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_20,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d177_21,2.0,,,,0.288
http://dl-learner.org/mutagenesis#d177_22,2.0,,,,0.288
http://dl-learner.org/mutagenesis#d177_23,2.0,,,,0.787
http://dl-learner.org/mutagenesis#d177_24,2.0,,,,0.787
http://dl-learner.org/mutagenesis#d177_25,2.0,,,,-0.413
http://dl-learner.org/mutagenesis#d177_26,2.0,,,,-0.413
http://dl-learner.org/mutagenesis#d177_27,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d177_28,2.0,,,,-0.412
http://dl-learner.org/mutagenesis#d177_3,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d177_4,2.0,,,,0.188
http://dl-learner.org/mutagenesis#d177_5,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_6,2.0,,,,-0.142
http://dl-learner.org/mutagenesis#d177_7,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d177_8,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d177_9,2.0,,,,0.118
http://dl-learner.org/mutagenesis#d178_1,2.0,,,,-0.152
http://dl-learner.org/mutagenesis#d178_10,2.0,,,,-0.423
http://dl-learner.org/mutagenesis#d178_11,2.0,,,,-0.423
http://dl-learner.org/mutagenesis#d178_12,2.0,,,,0.577
http://dl-learner.org/mutagenesis#d178_13,2.0,,,,0.028
http://dl-learner.org/mutagenesis#d178_14,2.0,,,,0.277
http://dl-learner.org/mutagenesis#d178_15,2.0,,,,-0.022
http://dl-learner.org/mutagenesis#d178_16,2.0,,,,0.028
http://dl-learner.org/mutagenesis#d178_17,2.0,,,,0.028
http://dl-learner.org/mutagenesis#d178_18,2.0,,,,0.028
http://dl-learner.org/mutagenesis#d178_19,2.0,,,,0.777
http://dl-learner.org/mutagenesis#d178_2,2.0,,,,-0.152
http://dl-learner.org/mutagenesis#d178_20,2.0,,,,-0.423
http://dl-learner.org/mutagenesis#d178_21,2.0,,,,-0.423
http://dl-learner.org/mutagenesis#d178_3,2.0,,,,0.177
http://dl-learner.org/mutagenesis#d178_4,2.0,,,,0.078
http://dl-learner.org/mutagenesis#d178_5,2.0,,,,-0.152
http://dl-learner.org/mutagenesis#d178_6,2.0,,,,-0.152
http://dl-learner.org/mutagenesis#d178_7,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d178_8,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d178_9,2.0,,,,0.108
http://dl-learner.org/mutagenesis#d179_1,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_10,2.0,,,,0.133
http://dl-learner.org/mutagenesis#d179_11,2.0,,,,-0.197
http://dl-learner.org/mutagenesis#d179_12,2.0,,,,0.104
http://dl-learner.org/mutagenesis#d179_13,2.0,,,,0.104
http://dl-learner.org/mutagenesis#d179_14,2.0,,,,-0.227
http://dl-learner.org/mutagenesis#d179_15,2.0,,,,0.104
http://dl-learner.org/mutagenesis#d179_16,2.0,,,,0.183
http://dl-learner.org/mutagenesis#d179_17,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_18,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_19,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_2,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_20,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_21,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_22,2.0,,,,0.133
http://dl-learner.org/mutagenesis#d179_23,2.0,,,,0.133
http://dl-learner.org/mutagenesis#d179_24,2.0,,,,0.134
http://dl-learner.org/mutagenesis#d179_25,2.0,,,,0.134
http://dl-learner.org/mutagenesis#d179_26,2.0,,,,0.803
http://dl-learner.org/mutagenesis#d179_27,2.0,,,,-0.397
http://dl-learner.org/mutagenesis#d179_28,2.0,,,,-0.397
http://dl-learner.org/mutagenesis#d179_29,2.0,,,,0.803
http://dl-learner.org/mutagenesis#d179_3,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_30,2.0,,,,-0.397
http://dl-learner.org/mutagenesis#d179_31,2.0,,,,-0.397
http://dl-learner.org/mutagenesis#d179_4,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_5,2.0,,,,0.104
http://dl-learner.org/mutagenesis#d179_6,2.0,,,,-0.126
http://dl-learner.org/mutagenesis#d179_7,2.0,,,,0.134
http://dl-learner.org/mutagenesis#d179_8,2.0,,,,0.133
http://dl-learner.org/mutagenesis#d179_9,2.0,,,,0.133
http://dl-learner.org/mutagenesis#d17_1,2.0,,,,-0.132
http://dl-learner.org/mutagenesis#d17_10,2.0,,,,0.799
http://dl-learner.org/mutagenesis#d17_11,2.0,,,,-0.401
http://dl-learner.org/mutagenesis#d17_12,2.0,,,,-0.401
http://dl-learner.org/mutagenesis#d17_13,2.0,,,,-0.781
http://dl-learner.org/mutagenesis#d17_14,2.0,,,,-0.781
http://dl-learner.org/mutagenesis#d17_15,2.0,,,,0.328
http://dl-learner.org/mutagenesis#d17_16,2.0,,,,0.328
http://dl-learner.org/mutagenesis#d17_17,2.0,,,,0.328
http://dl-learner.org/mutagenesis#d17_18,2.0,,,,0.329
http://dl-learner.org/mutagenesis#d17_2,2.0,,,,-0.132
http://dl-learner.org/mutagenesis#d17_3,2.0,,,,0.198
http://dl-learner.org/mutagenesis#d17_4,2.0,,,,-0.132
