,dribble_efficiency,minutes_played,shot_efficiency,tackle_efficiency,total_fouls_won
http://dl-learner.org/res/action1918845,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action19188765,-1.0,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action19188785,-1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action19188805,-1.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action19188815,-1.0,90.0,-1.0,0.4,0.0
http://dl-learner.org/res/action19188845,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19188855,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action19188865,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19188885,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19188895,-1.0,63.0,-1.0,1.0,2.0
http://dl-learner.org/res/action19188905,1.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action19188925,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19188935,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action19188945,-1.0,90.0,-1.0,0.333333,0.0
http://dl-learner.org/res/action19188955,-1.0,90.0,1.0,0.666667,1.0
http://dl-learner.org/res/action19188975,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19188985,-1.0,90.0,0.5,0.666667,0.0
http://dl-learner.org/res/action19188995,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1919612652,-1.0,10.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1919615552,-1.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1919615652,0.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1919618452,0.0,9.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1919620952,0.0,18.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1919621052,0.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action1919623352,-1.0,78.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1919623452,0.5,28.0,1.0,-1.0,0.0
http://dl-learner.org/res/action191962352,0.0,74.0,-1.0,1.0,1.0
http://dl-learner.org/res/action191962452,-1.0,90.0,0.0,0.666667,1.0
http://dl-learner.org/res/action1919625552,0.4,84.0,0.5,-1.0,0.0
http://dl-learner.org/res/action1919625652,0.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1919627552,0.454545,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1919627652,0.2,90.0,-1.0,0.75,1.0
http://dl-learner.org/res/action1919629452,0.75,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1919630952,0.125,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1919631052,-1.0,45.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1919632552,0.0,90.0,-1.0,-1.0,4.0
http://dl-learner.org/res/action1919632652,0.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action1919632752,0.2,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1919632852,0.5,90.0,0.0,-1.0,3.0
http://dl-learner.org/res/action1919632952,0.5,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1919633052,1.0,78.0,1.0,-1.0,1.0
http://dl-learner.org/res/action1919633152,0.5,45.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1919633252,0.5,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1919633352,0.166667,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1919633452,0.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1919633652,0.333333,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action191966052,0.25,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action191969352,0.5,64.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action191969452,-1.0,24.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1919725552,-1.0,13.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1919729352,0.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923612345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923612445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923615345,-1.0,80.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923615445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923618145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923618245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923620745,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923620845,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action192362145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action192362245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923623145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923623245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923625345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923625445,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action1923627345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923627445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923629145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923629245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923630945,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631045,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631545,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631645,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631745,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923631845,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923632045,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923632145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923632245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923632345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1923632445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action192365745,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action192365845,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action192369145,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action192369245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1927210335,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1927210435,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1927213535,-1.0,90.0,1.0,0.666667,1.0
http://dl-learner.org/res/action1927213635,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1927216635,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1927219335,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1927219435,-1.0,90.0,-1.0,0.0,2.0
http://dl-learner.org/res/action1927221935,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1927222035,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action1927224335,-1.0,90.0,-1.0,0.25,3.0
http://dl-learner.org/res/action1927224435,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1927226535,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1927228635,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1927230335,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1927230435,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action1927232035,1.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action1927233335,1.0,90.0,0.5,0.5,0.0
http://dl-learner.org/res/action192723335,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1927233435,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action192723435,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1927234635,1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1927235535,-1.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action1927235635,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1927236435,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1927236935,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1927237035,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1927237535,-1.0,90.0,-1.0,0.8,1.0
http://dl-learner.org/res/action1927237635,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1927237735,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action1927237835,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action192726935,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action192727035,-1.0,90.0,0.0,0.8,2.0
http://dl-learner.org/res/action193015552,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action193020952,-1.0,90.0,-1.0,0.5,2.0
http://dl-learner.org/res/action193023352,1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action193023452,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19302352,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action193025552,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193027552,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193029352,-1.0,90.0,-1.0,0.428571,0.0
http://dl-learner.org/res/action193029452,0.666667,90.0,-1.0,0.571429,0.0
http://dl-learner.org/res/action193030952,0.5,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action193031052,1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action193032552,1.0,77.0,1.0,1.0,1.0
http://dl-learner.org/res/action193032752,0.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action193032852,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action193032952,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action193033152,-1.0,90.0,1.0,0.666667,0.0
http://dl-learner.org/res/action193033352,-1.0,90.0,-1.0,0.8,0.0
http://dl-learner.org/res/action193033652,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193033752,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193033852,-1.0,65.0,-1.0,0.5,0.0
http://dl-learner.org/res/action1930397,0.0,56.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1930477,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19305952,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action19306052,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19309352,0.0,90.0,1.0,0.666667,0.0
http://dl-learner.org/res/action1932112445,0.5,74.0,0.4,-1.0,2.0
http://dl-learner.org/res/action1932115445,-1.0,11.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1932120745,-1.0,21.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1932120845,-1.0,45.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action193212145,-1.0,8.0,0.0,-1.0,1.0
http://dl-learner.org/res/action193212245,0.5,69.0,0.5,-1.0,2.0
http://dl-learner.org/res/action1932127345,-1.0,16.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1932127445,-1.0,45.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action1932129145,-1.0,5.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1932130945,1.0,70.0,0.5,1.0,1.0
http://dl-learner.org/res/action1932131045,0.0,90.0,0.0,-1.0,2.0
http://dl-learner.org/res/action1932131145,-1.0,6.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1932131245,0.0,45.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1932131645,-1.0,83.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1932131845,-1.0,10.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1932132045,0.0,68.0,0.5,-1.0,1.0
http://dl-learner.org/res/action1932132245,0.5,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1932132345,-1.0,15.0,0.5,-1.0,0.0
http://dl-learner.org/res/action1932132445,0.0,74.0,0.0,0.0,1.0
http://dl-learner.org/res/action193215745,-1.0,14.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193215845,0.0,69.0,1.0,-1.0,2.0
http://dl-learner.org/res/action193219145,0.0,14.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1934112345,-1.0,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action1934112445,-1.0,67.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1934115445,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1934118145,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1934118245,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action1934120745,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1934120845,0.0,90.0,1.0,0.5,3.0
http://dl-learner.org/res/action193412145,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action193412245,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934123145,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1934123245,-1.0,78.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1934125345,1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934125445,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934127345,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934129145,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action1934129245,-1.0,5.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934130945,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1934131045,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934131245,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action1934131345,-1.0,90.0,-1.0,0.75,0.0
http://dl-learner.org/res/action1934131445,-1.0,90.0,0.0,0.666667,1.0
http://dl-learner.org/res/action1934131545,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1934131645,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1934131745,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action1934131845,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action1934132045,-1.0,90.0,-1.0,0.8,1.0
http://dl-learner.org/res/action1934132145,-1.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action1934132345,-1.0,90.0,1.0,0.666667,1.0
http://dl-learner.org/res/action1934132445,0.0,90.0,-1.0,0.75,0.0
http://dl-learner.org/res/action193415745,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action193415845,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action19341636,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action193419145,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action193419245,0.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action19341926,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action19342176,-1.0,90.0,-1.0,0.75,2.0
http://dl-learner.org/res/action19342416,-1.0,84.0,-1.0,0.0,0.0
http://dl-learner.org/res/action19342426,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19342646,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19342846,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19343016,-1.0,30.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19343026,-1.0,75.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1934316,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19343186,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action1934326,-1.0,82.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19343316,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19343326,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action19343446,-1.0,84.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19343536,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action19343696,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action19343716,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19343726,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19343736,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1934676,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193610080,-1.0,20.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193613180,1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action193616180,-1.0,90.0,-1.0,0.5,2.0
http://dl-learner.org/res/action193618980,-1.0,45.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193621580,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action193621680,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193623980,-1.0,89.0,0.0,0.333333,0.0
http://dl-learner.org/res/action193624080,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193628180,-1.0,79.0,0.0,-1.0,3.0
http://dl-learner.org/res/action193628280,-1.0,45.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19362980,-1.0,26.0,-1.0,0.0,0.0
http://dl-learner.org/res/action193629980,-1.0,45.0,-1.0,1.0,0.0
http://dl-learner.org/res/action193631680,-1.0,26.0,0.0,-1.0,0.0
http://dl-learner.org/res/action193634180,0.5,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action193636180,1.0,62.0,-1.0,0.0,0.0
http://dl-learner.org/res/action193636280,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193636380,0.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action193636780,-1.0,86.0,-1.0,1.0,1.0
http://dl-learner.org/res/action19366580,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action19369980,0.0,61.0,-1.0,0.333333,1.0
http://dl-learner.org/res/action194013056,1.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action194023856,1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action194028056,-1.0,28.0,-1.0,1.0,0.0
http://dl-learner.org/res/action194029856,-1.0,5.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action194031456,-1.0,8.0,-1.0,1.0,0.0
http://dl-learner.org/res/action194032856,-1.0,70.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action194035656,-1.0,31.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19409856,0.0,77.0,-1.0,0.0,0.0
http://dl-learner.org/res/action1941910930,0.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action194191108,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1941911130,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action1941911230,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action1941911330,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1941911530,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1941911730,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action1941911930,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1941912130,1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1941912330,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1941912530,-1.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action1941912730,1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1941912930,-1.0,90.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action1941913130,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action1941913330,-1.0,18.0,0.0,-1.0,0.0
http://dl-learner.org/res/action1941913530,-1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action1941913730,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action1941913930,-1.0,90.0,-1.0,0.5,4.0
http://dl-learner.org/res/action194191448,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action194191488,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action194191508,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action194191588,1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action194191648,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action194191668,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action194191688,-1.0,90.0,1.0,0.75,0.0
http://dl-learner.org/res/action194194130,1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19419448,-1.0,46.0,-1.0,1.0,1.0
http://dl-learner.org/res/action194197530,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action1941988,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action1945128110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945185110,-1.0,74.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945212110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945236110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945257110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945278110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945325110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945326110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945340110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945343110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945346110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945347110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1945349110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action194561110,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action194595110,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action194596110,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action195010080,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action195013180,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action195016180,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action195021680,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action195023980,-1.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action195026280,-1.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action195028180,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action195031580,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action195034180,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action195036180,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action195036280,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action195036380,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action195036780,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action195036880,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action19506580,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19509980,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action19556105111,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19556137111,0.666667,90.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action19556138111,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19556167111,1.0,72.0,0.0,0.666667,0.0
http://dl-learner.org/res/action19556195111,-1.0,19.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19556196111,-1.0,25.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19556221111,-1.0,90.0,0.5,1.0,3.0
http://dl-learner.org/res/action19556245111,0.0,74.0,-1.0,1.0,0.0
http://dl-learner.org/res/action19556287111,-1.0,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action19556305111,1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action19556347111,-1.0,86.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1955635111,-1.0,90.0,-1.0,0.666667,2.0
http://dl-learner.org/res/action19556357111,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action19556358111,0.5,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action19556375111,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action19556379111,-1.0,78.0,-1.0,0.5,1.0
http://dl-learner.org/res/action1955710839,-1.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action1955713939,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action1955714039,-1.0,80.0,0.333333,1.0,0.0
