,label,goalkeeper_has_cleansheets,played_since_start,shot_first_goal_in_match,shot_winning_goal_in_match,team_clean_sheet,was_substituted_off,was_substituted_on
http://dl-learner.org/res/action1507333956,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507334056,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507335156,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507335256,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507335356,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507335456,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507335556,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507335656,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1507335756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507335856,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1507335956,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1507336056,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action150736356,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action150739756,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507614743,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507614843,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action150761543,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507617643,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507620243,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507625043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507625143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507625243,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507625343,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507625443,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507625643,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507625943,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1507626043,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507626143,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1507626243,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1507626643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1507626843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1507627043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action150765143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action150765243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action150768643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151092636,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action151092836,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1511410080,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511413180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511413280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511416180,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511416280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511418980,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511419080,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511421580,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511421680,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511423980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511424080,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511426180,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511426280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511428180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511428280,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action151142980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511429980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511430080,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151143080,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511431580,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511431680,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511432980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511433080,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511434280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511435180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511435280,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511436280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511436380,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511436480,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511436580,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511436680,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1511436780,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1511436880,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151146580,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151146680,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151149980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515711743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515711843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515714743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151571543,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action151571643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515717543,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515717643,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1515720243,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515722543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515722643,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515724943,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1515725043,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515725143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515725543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515725743,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515725843,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515726043,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1515726143,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1515726443,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515726543,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1515726743,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1515726843,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151575143,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151575243,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151578543,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151578643,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518810930,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1518811030,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1518811130,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518811230,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518811330,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518811430,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518811530,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518811730,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518811830,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518811930,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518812030,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518812230,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518812330,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518812530,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518812630,2,0,1,1,0,0,1,0
http://dl-learner.org/res/action1518812730,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518812930,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1518813130,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1518813330,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1518813730,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action151884130,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15188530,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15188630,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action151887530,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action151887630,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520112345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520115345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152012145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520123145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520125345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520127345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520129145,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1520130945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520131145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520131345,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1520131545,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520131645,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1520131745,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1520131945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1520132145,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action152015745,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152019145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523712445,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1523715445,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1523718145,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523718245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523720745,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523720845,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523725345,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523725445,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1523727445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523729145,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1523729245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523730945,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523731145,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1523731245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523731445,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523731645,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523731745,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1523731845,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1523731945,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1523732045,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1523732145,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1523732245,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1523732345,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1523732445,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action152379245,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527612652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527615552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527615652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527618452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15276194,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527620952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527621052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527623352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527623452,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action152762352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152762452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527625552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527625652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527627552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527629352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152762974,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527631052,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1527632552,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527632652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527632752,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527632952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633052,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1527633152,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633252,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633652,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1527633752,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1527633852,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152765952,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152766052,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152769352,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152769452,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528411354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528411454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152841154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152841254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528414354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528414454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528417154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528417254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528419954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420654,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528420954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421554,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421654,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528421954,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528422054,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528422154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528422254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528422354,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1528422454,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152844754,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152844854,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152848154,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action152848254,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action153371011,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533711111,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533711211,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1533714111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533714211,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533717111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717211,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533717311,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717411,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717611,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533717711,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717811,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533717911,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718011,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718211,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718311,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718411,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718711,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533718811,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533718911,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533719011,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533719111,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533719211,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533719311,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533719411,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action1533719511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533719611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533719711,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1533719811,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action153374511,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action153374611,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action153377911,2,1,1,0,0,0,0,0
http://dl-learner.org/res/action153378011,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15337911,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539510930,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539511030,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539511130,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539511530,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539511630,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539511930,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539512030,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539512130,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539512330,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539512430,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539512730,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539513830,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539513930,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action153954130,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action15395630,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action153957530,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539810080,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539813180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539813280,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539816180,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539816280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539818980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539819080,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539821580,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539821680,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539823980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539824080,2,0,1,1,1,0,0,0
http://dl-learner.org/res/action1539826180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539826280,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539828180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539828280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action153982980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539829980,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539830080,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action153983080,2,0,1,0,1,0,1,0
http://dl-learner.org/res/action1539831580,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539831680,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1539832980,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1539833080,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539834180,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539834280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539835180,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539835280,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1539836180,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action1539836280,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539836480,2,0,1,0,1,0,0,0
http://dl-learner.org/res/action1539836580,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539836680,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action1539836780,2,0,1,1,0,0,0,0
http://dl-learner.org/res/action1539836880,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action153986580,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action153986680,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1540517,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action1540527,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action15405407,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405417,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405427,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405457,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405467,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405487,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405497,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405507,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405517,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405527,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405537,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405547,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405557,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405567,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405577,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405597,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405607,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405627,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405637,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405647,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action15405657,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405667,2,0,0,0,0,0,0,1
http://dl-learner.org/res/action15405677,2,0,1,0,0,0,0,0
http://dl-learner.org/res/action15405687,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action15405697,2,0,1,0,0,0,1,0
http://dl-learner.org/res/action15405707,2,0,1,0,0,0,0,0
