,label,ActivityScore_NCTRER,DSSTox_CID,DSSTox_Generic_SID,DSSTox_RID,ER_RBA,F1_Ring,F2_AromaticRing,F3_PhenolicRing,F4_Heteroatom,F5_Phenol3nPhenyl,F6_OtherKeyFeatures,LOGP,LOG_ER_RBA,Mean_ER_RBA_ChemClass,STRUCTURE_MolecularWeight,number_of_atom_lists,number_of_atoms,number_of_bounds,atom-atom_mapping_number,atom_coordinate_x,atom_coordinate_y,atom_coordinate_z,atom_number,charge,mass_difference
http://dl-learner.org/nctrer/148/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9912,-2.3037,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6535,-3.4556,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6535,-1.1519,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9912,0.0,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9927,-3.4556,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6608,-4.6074,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9927,-5.7593,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9912,-4.6074,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6535,-5.7593,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6623,-3.4556,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.3037,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/148/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6623,-1.1519,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6082,-2.6589,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4561,-1.9953,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3041,-2.6589,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,1.152,-1.9953,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.6589,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,1.152,-0.6636,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3041,0.0,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/149/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4561,-0.6636,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4509,-3.9898,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1503,-3.9898,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9122,-5.9899,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3006,-7.3164,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.3266,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9122,-3.3266,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9122,-2.0001,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0626,-3.9898,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0626,-1.3369,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2129,-3.3266,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2129,-2.0001,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6013,-3.3266,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom20,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0626,0.0,0.0,20.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom21,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3632,-1.3369,0.0,21.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4509,-5.3267,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6013,-5.9899,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7619,-5.3267,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7619,-3.9898,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3006,-3.3266,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3006,-5.9899,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/15/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1503,-5.3267,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1545,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,1.33,-1.1545,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,1.995,0.0,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,3.325,0.0,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.99,-1.1545,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3201,-1.1545,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.325,-2.3036,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/150/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,1.995,-2.3036,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1514,-3.9886,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0601,-2.6713,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9086,-1.9989,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9086,-0.6724,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2115,-1.9989,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,4.615,-5.9875,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2115,-0.6724,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0601,0.0,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.9989,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1514,-2.6713,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3029,-1.9989,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4635,-2.6713,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3029,-4.661,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4635,-3.9886,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,4.615,-4.661,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7664,-3.9886,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/151/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7664,-2.6713,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6607,-1.1494,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6518,-3.459,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9822,-3.459,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,8.6527,-2.2989,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9724,-2.2989,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,10.6429,-3.459,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9724,-4.6084,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,8.6527,-4.6084,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9902,-2.2989,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6599,-2.2989,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1494,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6599,0.0,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9902,0.0,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9911,-1.1494,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6616,-2.2989,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/152/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,5.992,-2.2989,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,8.649,-2.3044,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9952,-2.3044,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6684,-2.3044,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1472,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6684,0.0,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9952,0.0,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9758,-2.3044,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9806,-3.4516,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6538,-3.4516,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9855,-2.3044,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6538,-1.1472,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9806,-1.1472,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6587,-2.3044,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9903,-1.1472,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/153/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6635,-1.1472,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,1.3326,-1.1519,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9733,-1.1519,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3059,-1.1519,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9609,-2.3039,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3059,-3.4558,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9733,-3.4558,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,11.2936,-2.3039,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1519,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9877,0.0,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3203,0.0,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9866,-1.1519,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3203,-2.3039,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9877,-2.3039,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3193,-1.1519,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9743,-2.3039,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/154/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,7.3069,-2.3039,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,3.991,-2.3082,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6652,-3.4589,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.3082,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6652,-1.1574,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9955,-1.1574,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6562,-1.1574,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9866,-1.1574,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6517,0.0,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6517,-2.3082,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,5.9866,-3.4589,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6562,-3.4589,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6607,-2.3082,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/155/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9955,-3.4589,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9143,0.0,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.6624,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,6.9143,-2.6624,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,8.068,-2.0009,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7605,-0.6696,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,5.7605,-2.0009,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6068,-2.6624,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4612,-2.0009,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,3.4612,-0.6696,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6068,0.0,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.3074,-2.6624,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/156/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,1.1537,-2.0009,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,4.6576,-2.3238,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6522,-1.1669,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9787,-1.1669,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,8.6469,-2.3238,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,7.9787,-3.4707,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,6.6522,-3.4707,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,9.9733,-2.3238,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9893,-1.1669,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,2.6629,-1.1569,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9847,-2.3138,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6582,-2.3038,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1469,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,0.6682,0.0,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,2.0046,-0.01,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/157/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,5.984,-2.3238,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,5.3012,-1.1352,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,3.9731,-1.1352,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3147,-2.293,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9865,-2.293,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,1.3281,-1.1465,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,1.9752,0.0,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,3.3033,0.0,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.1579,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,6.0504,-2.3271,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,7.3785,-2.3271,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0369,-1.1806,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3651,-1.1806,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,10.0235,-2.3271,0.0,6.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom7,2.0,,,,,,,,,,,,,,,,,,,0.0,9.3651,-3.4736,0.0,7.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom8,2.0,,,,,,,,,,,,,,,,,,,0.0,8.0369,-3.4736,0.0,8.0,0.0,0.0
http://dl-learner.org/nctrer/158/atom9,2.0,,,,,,,,,,,,,,,,,,,0.0,11.3516,-2.3271,0.0,9.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom1,2.0,,,,,,,,,,,,,,,,,,,0.0,6.912,-3.9859,0.0,1.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom10,2.0,,,,,,,,,,,,,,,,,,,0.0,6.912,0.0,0.0,10.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom11,2.0,,,,,,,,,,,,,,,,,,,0.0,5.76,-1.9929,0.0,11.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom12,2.0,,,,,,,,,,,,,,,,,,,0.0,4.608,-1.3248,0.0,12.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom13,2.0,,,,,,,,,,,,,,,,,,,0.0,3.456,-1.9929,0.0,13.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom14,2.0,,,,,,,,,,,,,,,,,,,0.0,3.456,-3.3177,0.0,14.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom15,2.0,,,,,,,,,,,,,,,,,,,0.0,2.304,-3.9859,0.0,15.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom16,2.0,,,,,,,,,,,,,,,,,,,0.0,1.152,-3.3177,0.0,16.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom17,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.9859,0.0,17.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom18,2.0,,,,,,,,,,,,,,,,,,,0.0,1.152,-1.9929,0.0,18.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom19,2.0,,,,,,,,,,,,,,,,,,,0.0,2.304,-1.3248,0.0,19.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom2,2.0,,,,,,,,,,,,,,,,,,,0.0,8.064,-3.3177,0.0,2.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom3,2.0,,,,,,,,,,,,,,,,,,,0.0,8.064,-1.9929,0.0,3.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom4,2.0,,,,,,,,,,,,,,,,,,,0.0,9.2159,-1.3248,0.0,4.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom5,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3679,-1.9929,0.0,5.0,0.0,0.0
http://dl-learner.org/nctrer/159/atom6,2.0,,,,,,,,,,,,,,,,,,,0.0,10.3679,-3.3177,0.0,6.0,0.0,0.0
