,label,has_action,match,player,team,scorer_away,scorer_home,team_away,team_away_formation,team_home,team_home_formation
http://dl-learner.org/res/player17500,2,"['http://dl-learner.org/res/action175001016', 'http://dl-learner.org/res/action175001026', 'http://dl-learner.org/res/action175001336', 'http://dl-learner.org/res/action175001346', 'http://dl-learner.org/res/action175001636', 'http://dl-learner.org/res/action175001646', 'http://dl-learner.org/res/action175001916', 'http://dl-learner.org/res/action175001926', 'http://dl-learner.org/res/action175002176', 'http://dl-learner.org/res/action175002186', 'http://dl-learner.org/res/action175002416', 'http://dl-learner.org/res/action175002426', 'http://dl-learner.org/res/action175002846', 'http://dl-learner.org/res/action175003016', 'http://dl-learner.org/res/action175003026', 'http://dl-learner.org/res/action17500316', 'http://dl-learner.org/res/action175003176', 'http://dl-learner.org/res/action175003186', 'http://dl-learner.org/res/action17500326', 'http://dl-learner.org/res/action175003316', 'http://dl-learner.org/res/action175003436', 'http://dl-learner.org/res/action175003536', 'http://dl-learner.org/res/action175003546', 'http://dl-learner.org/res/action175003616', 'http://dl-learner.org/res/action175003626', 'http://dl-learner.org/res/action175003696', 'http://dl-learner.org/res/action175003706', 'http://dl-learner.org/res/action175003716', 'http://dl-learner.org/res/action175003726', 'http://dl-learner.org/res/action175003736', 'http://dl-learner.org/res/action175003746', 'http://dl-learner.org/res/action17500676', 'http://dl-learner.org/res/action17500686']",,,,,,,,,
http://dl-learner.org/res/player1764,2,"['http://dl-learner.org/res/action176417', 'http://dl-learner.org/res/action1764397', 'http://dl-learner.org/res/action1764417', 'http://dl-learner.org/res/action1764437', 'http://dl-learner.org/res/action1764457', 'http://dl-learner.org/res/action1764467', 'http://dl-learner.org/res/action1764477', 'http://dl-learner.org/res/action1764497', 'http://dl-learner.org/res/action1764517', 'http://dl-learner.org/res/action1764527', 'http://dl-learner.org/res/action1764537', 'http://dl-learner.org/res/action1764557', 'http://dl-learner.org/res/action1764567', 'http://dl-learner.org/res/action1764577', 'http://dl-learner.org/res/action1764587', 'http://dl-learner.org/res/action1764597', 'http://dl-learner.org/res/action1764607', 'http://dl-learner.org/res/action1764617', 'http://dl-learner.org/res/action1764637', 'http://dl-learner.org/res/action1764657', 'http://dl-learner.org/res/action1764667', 'http://dl-learner.org/res/action1764677', 'http://dl-learner.org/res/action1764687', 'http://dl-learner.org/res/action1764697', 'http://dl-learner.org/res/action1764707', 'http://dl-learner.org/res/action1764717', 'http://dl-learner.org/res/action1764737', 'http://dl-learner.org/res/action1764747']",,,,,,,,,
http://dl-learner.org/res/player1765,2,"['http://dl-learner.org/res/action176527', 'http://dl-learner.org/res/action1765397', 'http://dl-learner.org/res/action1765417', 'http://dl-learner.org/res/action1765427', 'http://dl-learner.org/res/action1765447', 'http://dl-learner.org/res/action1765457', 'http://dl-learner.org/res/action1765477', 'http://dl-learner.org/res/action1765497', 'http://dl-learner.org/res/action1765507', 'http://dl-learner.org/res/action1765517', 'http://dl-learner.org/res/action1765527', 'http://dl-learner.org/res/action1765537', 'http://dl-learner.org/res/action1765547', 'http://dl-learner.org/res/action1765567', 'http://dl-learner.org/res/action1765577', 'http://dl-learner.org/res/action1765587', 'http://dl-learner.org/res/action1765617', 'http://dl-learner.org/res/action1765627', 'http://dl-learner.org/res/action1765637', 'http://dl-learner.org/res/action1765647', 'http://dl-learner.org/res/action1765657', 'http://dl-learner.org/res/action1765677', 'http://dl-learner.org/res/action1765687', 'http://dl-learner.org/res/action1765697', 'http://dl-learner.org/res/action1765707', 'http://dl-learner.org/res/action1765717', 'http://dl-learner.org/res/action1765727', 'http://dl-learner.org/res/action1765737']",,,,,,,,,
http://dl-learner.org/res/player17687,1,['http://dl-learner.org/res/action1768738039'],,,,,,,,,
http://dl-learner.org/res/player17694,1,"['http://dl-learner.org/res/action176941468', 'http://dl-learner.org/res/action17694788']",,,,,,,,,
http://dl-learner.org/res/player17812,2,"['http://dl-learner.org/res/action1781212345', 'http://dl-learner.org/res/action1781212445', 'http://dl-learner.org/res/action1781215445', 'http://dl-learner.org/res/action1781218145', 'http://dl-learner.org/res/action1781218245', 'http://dl-learner.org/res/action1781220745', 'http://dl-learner.org/res/action1781220845', 'http://dl-learner.org/res/action178122145', 'http://dl-learner.org/res/action1781223145', 'http://dl-learner.org/res/action1781223245', 'http://dl-learner.org/res/action1781225345', 'http://dl-learner.org/res/action1781227345', 'http://dl-learner.org/res/action1781227445', 'http://dl-learner.org/res/action1781229145', 'http://dl-learner.org/res/action1781229245', 'http://dl-learner.org/res/action1781231045', 'http://dl-learner.org/res/action1781231245', 'http://dl-learner.org/res/action1781231345', 'http://dl-learner.org/res/action1781231545', 'http://dl-learner.org/res/action1781231645', 'http://dl-learner.org/res/action1781231745', 'http://dl-learner.org/res/action1781232045', 'http://dl-learner.org/res/action1781232145', 'http://dl-learner.org/res/action1781232245', 'http://dl-learner.org/res/action1781232345', 'http://dl-learner.org/res/action1781232445', 'http://dl-learner.org/res/action178125745', 'http://dl-learner.org/res/action178129145']",,,,,,,,,
http://dl-learner.org/res/player17891,2,"['http://dl-learner.org/res/action1789111111', 'http://dl-learner.org/res/action1789117711', 'http://dl-learner.org/res/action1789118511', 'http://dl-learner.org/res/action1789119111', 'http://dl-learner.org/res/action1789119511', 'http://dl-learner.org/res/action1789119711', 'http://dl-learner.org/res/action178914511', 'http://dl-learner.org/res/action178914611', 'http://dl-learner.org/res/action178917911', 'http://dl-learner.org/res/action17891911']",,,,,,,,,
http://dl-learner.org/res/player1795,2,['http://dl-learner.org/res/action17952771'],,,,,,,,,
http://dl-learner.org/res/player17955,2,"['http://dl-learner.org/res/action1795516180', 'http://dl-learner.org/res/action1795526180', 'http://dl-learner.org/res/action1795528180', 'http://dl-learner.org/res/action179552980', 'http://dl-learner.org/res/action1795531580', 'http://dl-learner.org/res/action1795535180', 'http://dl-learner.org/res/action1795536180', 'http://dl-learner.org/res/action1795536580']",,,,,,,,,
http://dl-learner.org/res/player17974,2,"['http://dl-learner.org/res/action179741514', 'http://dl-learner.org/res/action179741794', 'http://dl-learner.org/res/action17974194', 'http://dl-learner.org/res/action179742054', 'http://dl-learner.org/res/action179742514', 'http://dl-learner.org/res/action179742714', 'http://dl-learner.org/res/action179742934', 'http://dl-learner.org/res/action179742954', 'http://dl-learner.org/res/action179742974', 'http://dl-learner.org/res/action179743014', 'http://dl-learner.org/res/action179743054', 'http://dl-learner.org/res/action179743074', 'http://dl-learner.org/res/action17974554', 'http://dl-learner.org/res/action17974894']",,,,,,,,,
http://dl-learner.org/res/player17997,2,"['http://dl-learner.org/res/action1799712956', 'http://dl-learner.org/res/action1799713056', 'http://dl-learner.org/res/action1799715956', 'http://dl-learner.org/res/action1799716056', 'http://dl-learner.org/res/action1799718756', 'http://dl-learner.org/res/action1799718856', 'http://dl-learner.org/res/action1799721356', 'http://dl-learner.org/res/action1799721456', 'http://dl-learner.org/res/action1799723756', 'http://dl-learner.org/res/action1799723856', 'http://dl-learner.org/res/action1799726056', 'http://dl-learner.org/res/action1799727956', 'http://dl-learner.org/res/action1799728056', 'http://dl-learner.org/res/action179972856', 'http://dl-learner.org/res/action1799729756', 'http://dl-learner.org/res/action1799729856', 'http://dl-learner.org/res/action1799731456', 'http://dl-learner.org/res/action1799732756', 'http://dl-learner.org/res/action1799734056', 'http://dl-learner.org/res/action1799735156', 'http://dl-learner.org/res/action1799735256', 'http://dl-learner.org/res/action1799735356', 'http://dl-learner.org/res/action1799735456', 'http://dl-learner.org/res/action1799735656', 'http://dl-learner.org/res/action1799735756', 'http://dl-learner.org/res/action1799735956', 'http://dl-learner.org/res/action1799736056', 'http://dl-learner.org/res/action179976356', 'http://dl-learner.org/res/action179976456', 'http://dl-learner.org/res/action179979756', 'http://dl-learner.org/res/action179979856']",,,,,,,,,
http://dl-learner.org/res/player18008,2,"['http://dl-learner.org/res/action1800810335', 'http://dl-learner.org/res/action1800813535', 'http://dl-learner.org/res/action1800813635', 'http://dl-learner.org/res/action1800816535', 'http://dl-learner.org/res/action1800816635', 'http://dl-learner.org/res/action1800819335', 'http://dl-learner.org/res/action1800821935', 'http://dl-learner.org/res/action1800822035', 'http://dl-learner.org/res/action1800824335', 'http://dl-learner.org/res/action1800828535', 'http://dl-learner.org/res/action1800828635', 'http://dl-learner.org/res/action1800830435', 'http://dl-learner.org/res/action1800831935', 'http://dl-learner.org/res/action1800832035', 'http://dl-learner.org/res/action1800833335', 'http://dl-learner.org/res/action180083335', 'http://dl-learner.org/res/action180083435', 'http://dl-learner.org/res/action1800834535', 'http://dl-learner.org/res/action1800834635', 'http://dl-learner.org/res/action1800835535', 'http://dl-learner.org/res/action1800835635', 'http://dl-learner.org/res/action1800836335', 'http://dl-learner.org/res/action1800836435', 'http://dl-learner.org/res/action1800836935', 'http://dl-learner.org/res/action1800837035', 'http://dl-learner.org/res/action1800837535', 'http://dl-learner.org/res/action1800837635', 'http://dl-learner.org/res/action1800837735', 'http://dl-learner.org/res/action1800837835', 'http://dl-learner.org/res/action180086935']",,,,,,,,,
http://dl-learner.org/res/player1801,1,"['http://dl-learner.org/res/action18011005', 'http://dl-learner.org/res/action18011015', 'http://dl-learner.org/res/action18011025', 'http://dl-learner.org/res/action18011035', 'http://dl-learner.org/res/action18011045', 'http://dl-learner.org/res/action18011055', 'http://dl-learner.org/res/action18011065', 'http://dl-learner.org/res/action18011075', 'http://dl-learner.org/res/action18011085', 'http://dl-learner.org/res/action180135', 'http://dl-learner.org/res/action1801395', 'http://dl-learner.org/res/action1801405', 'http://dl-learner.org/res/action180145', 'http://dl-learner.org/res/action1801755', 'http://dl-learner.org/res/action1801765', 'http://dl-learner.org/res/action1801775', 'http://dl-learner.org/res/action1801795', 'http://dl-learner.org/res/action1801805', 'http://dl-learner.org/res/action1801815', 'http://dl-learner.org/res/action1801825', 'http://dl-learner.org/res/action1801845', 'http://dl-learner.org/res/action1801855', 'http://dl-learner.org/res/action1801865', 'http://dl-learner.org/res/action1801885', 'http://dl-learner.org/res/action1801895', 'http://dl-learner.org/res/action1801905', 'http://dl-learner.org/res/action1801915', 'http://dl-learner.org/res/action1801925', 'http://dl-learner.org/res/action1801935', 'http://dl-learner.org/res/action1801945', 'http://dl-learner.org/res/action1801955', 'http://dl-learner.org/res/action1801975', 'http://dl-learner.org/res/action1801985', 'http://dl-learner.org/res/action1801995']",,,,,,,,,
http://dl-learner.org/res/player1803,1,"['http://dl-learner.org/res/action18031016', 'http://dl-learner.org/res/action18031026', 'http://dl-learner.org/res/action18031336', 'http://dl-learner.org/res/action18031346', 'http://dl-learner.org/res/action18031636', 'http://dl-learner.org/res/action18031646', 'http://dl-learner.org/res/action18031916', 'http://dl-learner.org/res/action18031926', 'http://dl-learner.org/res/action18032176', 'http://dl-learner.org/res/action18032186', 'http://dl-learner.org/res/action18032416', 'http://dl-learner.org/res/action18032426', 'http://dl-learner.org/res/action18032636', 'http://dl-learner.org/res/action18032646', 'http://dl-learner.org/res/action18032836', 'http://dl-learner.org/res/action18032846', 'http://dl-learner.org/res/action18033016', 'http://dl-learner.org/res/action18033026', 'http://dl-learner.org/res/action1803316', 'http://dl-learner.org/res/action18033176', 'http://dl-learner.org/res/action18033186', 'http://dl-learner.org/res/action1803326', 'http://dl-learner.org/res/action18033316', 'http://dl-learner.org/res/action18033326', 'http://dl-learner.org/res/action18033436', 'http://dl-learner.org/res/action18033446', 'http://dl-learner.org/res/action18033536', 'http://dl-learner.org/res/action18033546', 'http://dl-learner.org/res/action18033616', 'http://dl-learner.org/res/action18033626', 'http://dl-learner.org/res/action18033696', 'http://dl-learner.org/res/action18033706', 'http://dl-learner.org/res/action18033716', 'http://dl-learner.org/res/action18033726', 'http://dl-learner.org/res/action18033736', 'http://dl-learner.org/res/action18033746', 'http://dl-learner.org/res/action1803676', 'http://dl-learner.org/res/action1803686']",,,,,,,,,
http://dl-learner.org/res/player1809,2,"['http://dl-learner.org/res/action180911514', 'http://dl-learner.org/res/action18091314', 'http://dl-learner.org/res/action18091414', 'http://dl-learner.org/res/action180914614', 'http://dl-learner.org/res/action180917314', 'http://dl-learner.org/res/action180917414', 'http://dl-learner.org/res/action180922714', 'http://dl-learner.org/res/action180923014', 'http://dl-learner.org/res/action180923114', 'http://dl-learner.org/res/action180923214', 'http://dl-learner.org/res/action180923414', 'http://dl-learner.org/res/action180923514', 'http://dl-learner.org/res/action180923614', 'http://dl-learner.org/res/action180923714', 'http://dl-learner.org/res/action180924014', 'http://dl-learner.org/res/action180924114', 'http://dl-learner.org/res/action180924614', 'http://dl-learner.org/res/action180924714', 'http://dl-learner.org/res/action180924814', 'http://dl-learner.org/res/action18094914', 'http://dl-learner.org/res/action18095014']",,,,,,,,,
