,label,atom,has_bond,atom_symbol,has_binding_with,first_bound_atom,second_bound_atom
http://dl-learner.org/nctrer/bond4256,2,,,,,['http://dl-learner.org/nctrer/205/atom2'],['http://dl-learner.org/nctrer/205/atom3']
http://dl-learner.org/nctrer/bond4257,2,,,,,['http://dl-learner.org/nctrer/205/atom2'],['http://dl-learner.org/nctrer/205/atom7']
http://dl-learner.org/nctrer/bond4258,2,,,,,['http://dl-learner.org/nctrer/205/atom3'],['http://dl-learner.org/nctrer/205/atom4']
http://dl-learner.org/nctrer/bond4259,2,,,,,['http://dl-learner.org/nctrer/205/atom4'],['http://dl-learner.org/nctrer/205/atom5']
http://dl-learner.org/nctrer/bond426,2,,,,,['http://dl-learner.org/nctrer/20/atom21'],['http://dl-learner.org/nctrer/20/atom22']
http://dl-learner.org/nctrer/bond4260,2,,,,,['http://dl-learner.org/nctrer/205/atom5'],['http://dl-learner.org/nctrer/205/atom6']
http://dl-learner.org/nctrer/bond4261,2,,,,,['http://dl-learner.org/nctrer/205/atom5'],['http://dl-learner.org/nctrer/205/atom8']
http://dl-learner.org/nctrer/bond4262,2,,,,,['http://dl-learner.org/nctrer/205/atom6'],['http://dl-learner.org/nctrer/205/atom7']
http://dl-learner.org/nctrer/bond4263,2,,,,,['http://dl-learner.org/nctrer/205/atom9'],['http://dl-learner.org/nctrer/205/atom10']
http://dl-learner.org/nctrer/bond4264,2,,,,,['http://dl-learner.org/nctrer/205/atom9'],['http://dl-learner.org/nctrer/205/atom11']
http://dl-learner.org/nctrer/bond4265,2,,,,,['http://dl-learner.org/nctrer/205/atom11'],['http://dl-learner.org/nctrer/205/atom12']
http://dl-learner.org/nctrer/bond4266,2,,,,,['http://dl-learner.org/nctrer/205/atom12'],['http://dl-learner.org/nctrer/205/atom13']
http://dl-learner.org/nctrer/bond4267,2,,,,,['http://dl-learner.org/nctrer/205/atom13'],['http://dl-learner.org/nctrer/205/atom14']
http://dl-learner.org/nctrer/bond4268,2,,,,,['http://dl-learner.org/nctrer/206/atom1'],['http://dl-learner.org/nctrer/206/atom2']
http://dl-learner.org/nctrer/bond4269,2,,,,,['http://dl-learner.org/nctrer/206/atom1'],['http://dl-learner.org/nctrer/206/atom6']
http://dl-learner.org/nctrer/bond427,2,,,,,['http://dl-learner.org/nctrer/20/atom21'],['http://dl-learner.org/nctrer/20/atom29']
http://dl-learner.org/nctrer/bond4270,2,,,,,['http://dl-learner.org/nctrer/206/atom1'],['http://dl-learner.org/nctrer/206/atom9']
http://dl-learner.org/nctrer/bond4271,2,,,,,['http://dl-learner.org/nctrer/206/atom2'],['http://dl-learner.org/nctrer/206/atom3']
http://dl-learner.org/nctrer/bond4272,2,,,,,['http://dl-learner.org/nctrer/206/atom2'],['http://dl-learner.org/nctrer/206/atom8']
http://dl-learner.org/nctrer/bond4273,2,,,,,['http://dl-learner.org/nctrer/206/atom3'],['http://dl-learner.org/nctrer/206/atom4']
http://dl-learner.org/nctrer/bond4274,2,,,,,['http://dl-learner.org/nctrer/206/atom4'],['http://dl-learner.org/nctrer/206/atom5']
http://dl-learner.org/nctrer/bond4275,2,,,,,['http://dl-learner.org/nctrer/206/atom5'],['http://dl-learner.org/nctrer/206/atom6']
http://dl-learner.org/nctrer/bond4276,2,,,,,['http://dl-learner.org/nctrer/206/atom5'],['http://dl-learner.org/nctrer/206/atom7']
http://dl-learner.org/nctrer/bond4277,2,,,,,['http://dl-learner.org/nctrer/207/atom1'],['http://dl-learner.org/nctrer/207/atom2']
http://dl-learner.org/nctrer/bond4278,2,,,,,['http://dl-learner.org/nctrer/207/atom1'],['http://dl-learner.org/nctrer/207/atom10']
http://dl-learner.org/nctrer/bond4279,2,,,,,['http://dl-learner.org/nctrer/207/atom1'],['http://dl-learner.org/nctrer/207/atom14']
http://dl-learner.org/nctrer/bond428,2,,,,,['http://dl-learner.org/nctrer/20/atom22'],['http://dl-learner.org/nctrer/20/atom23']
http://dl-learner.org/nctrer/bond4280,2,,,,,['http://dl-learner.org/nctrer/207/atom2'],['http://dl-learner.org/nctrer/207/atom3']
http://dl-learner.org/nctrer/bond4281,2,,,,,['http://dl-learner.org/nctrer/207/atom2'],['http://dl-learner.org/nctrer/207/atom7']
http://dl-learner.org/nctrer/bond4282,2,,,,,['http://dl-learner.org/nctrer/207/atom3'],['http://dl-learner.org/nctrer/207/atom4']
http://dl-learner.org/nctrer/bond4283,2,,,,,['http://dl-learner.org/nctrer/207/atom3'],['http://dl-learner.org/nctrer/207/atom9']
http://dl-learner.org/nctrer/bond4284,2,,,,,['http://dl-learner.org/nctrer/207/atom4'],['http://dl-learner.org/nctrer/207/atom5']
http://dl-learner.org/nctrer/bond4285,2,,,,,['http://dl-learner.org/nctrer/207/atom5'],['http://dl-learner.org/nctrer/207/atom6']
http://dl-learner.org/nctrer/bond4286,2,,,,,['http://dl-learner.org/nctrer/207/atom5'],['http://dl-learner.org/nctrer/207/atom8']
http://dl-learner.org/nctrer/bond4287,2,,,,,['http://dl-learner.org/nctrer/207/atom6'],['http://dl-learner.org/nctrer/207/atom7']
http://dl-learner.org/nctrer/bond4288,2,,,,,['http://dl-learner.org/nctrer/207/atom10'],['http://dl-learner.org/nctrer/207/atom11']
http://dl-learner.org/nctrer/bond4289,2,,,,,['http://dl-learner.org/nctrer/207/atom10'],['http://dl-learner.org/nctrer/207/atom16']
http://dl-learner.org/nctrer/bond429,2,,,,,['http://dl-learner.org/nctrer/20/atom22'],['http://dl-learner.org/nctrer/20/atom28']
http://dl-learner.org/nctrer/bond4290,2,,,,,['http://dl-learner.org/nctrer/207/atom11'],['http://dl-learner.org/nctrer/207/atom12']
http://dl-learner.org/nctrer/bond4291,2,,,,,['http://dl-learner.org/nctrer/207/atom12'],['http://dl-learner.org/nctrer/207/atom13']
http://dl-learner.org/nctrer/bond4292,2,,,,,['http://dl-learner.org/nctrer/207/atom12'],['http://dl-learner.org/nctrer/207/atom15']
http://dl-learner.org/nctrer/bond4293,2,,,,,['http://dl-learner.org/nctrer/207/atom13'],['http://dl-learner.org/nctrer/207/atom14']
http://dl-learner.org/nctrer/bond4294,2,,,,,['http://dl-learner.org/nctrer/208/atom1'],['http://dl-learner.org/nctrer/208/atom2']
http://dl-learner.org/nctrer/bond4295,2,,,,,['http://dl-learner.org/nctrer/208/atom1'],['http://dl-learner.org/nctrer/208/atom10']
http://dl-learner.org/nctrer/bond4296,2,,,,,['http://dl-learner.org/nctrer/208/atom1'],['http://dl-learner.org/nctrer/208/atom15']
http://dl-learner.org/nctrer/bond4297,2,,,,,['http://dl-learner.org/nctrer/208/atom2'],['http://dl-learner.org/nctrer/208/atom3']
http://dl-learner.org/nctrer/bond4298,2,,,,,['http://dl-learner.org/nctrer/208/atom2'],['http://dl-learner.org/nctrer/208/atom8']
http://dl-learner.org/nctrer/bond4299,2,,,,,['http://dl-learner.org/nctrer/208/atom3'],['http://dl-learner.org/nctrer/208/atom4']
http://dl-learner.org/nctrer/bond43,2,,,,,['http://dl-learner.org/nctrer/4/atom1'],['http://dl-learner.org/nctrer/4/atom2']
http://dl-learner.org/nctrer/bond430,2,,,,,['http://dl-learner.org/nctrer/20/atom23'],['http://dl-learner.org/nctrer/20/atom24']
http://dl-learner.org/nctrer/bond4300,2,,,,,['http://dl-learner.org/nctrer/208/atom4'],['http://dl-learner.org/nctrer/208/atom5']
http://dl-learner.org/nctrer/bond4301,2,,,,,['http://dl-learner.org/nctrer/208/atom4'],['http://dl-learner.org/nctrer/208/atom6']
http://dl-learner.org/nctrer/bond4302,2,,,,,['http://dl-learner.org/nctrer/208/atom6'],['http://dl-learner.org/nctrer/208/atom7']
http://dl-learner.org/nctrer/bond4303,2,,,,,['http://dl-learner.org/nctrer/208/atom6'],['http://dl-learner.org/nctrer/208/atom9']
http://dl-learner.org/nctrer/bond4304,2,,,,,['http://dl-learner.org/nctrer/208/atom7'],['http://dl-learner.org/nctrer/208/atom8']
http://dl-learner.org/nctrer/bond4305,2,,,,,['http://dl-learner.org/nctrer/208/atom10'],['http://dl-learner.org/nctrer/208/atom11']
http://dl-learner.org/nctrer/bond4306,2,,,,,['http://dl-learner.org/nctrer/208/atom11'],['http://dl-learner.org/nctrer/208/atom12']
http://dl-learner.org/nctrer/bond4307,2,,,,,['http://dl-learner.org/nctrer/208/atom11'],['http://dl-learner.org/nctrer/208/atom13']
http://dl-learner.org/nctrer/bond4308,2,,,,,['http://dl-learner.org/nctrer/208/atom13'],['http://dl-learner.org/nctrer/208/atom14']
http://dl-learner.org/nctrer/bond4309,2,,,,,['http://dl-learner.org/nctrer/208/atom13'],['http://dl-learner.org/nctrer/208/atom16']
http://dl-learner.org/nctrer/bond431,2,,,,,['http://dl-learner.org/nctrer/20/atom23'],['http://dl-learner.org/nctrer/20/atom25']
http://dl-learner.org/nctrer/bond4310,2,,,,,['http://dl-learner.org/nctrer/208/atom14'],['http://dl-learner.org/nctrer/208/atom15']
http://dl-learner.org/nctrer/bond4311,2,,,,,['http://dl-learner.org/nctrer/209/atom1'],['http://dl-learner.org/nctrer/209/atom2']
http://dl-learner.org/nctrer/bond4312,2,,,,,['http://dl-learner.org/nctrer/209/atom1'],['http://dl-learner.org/nctrer/209/atom9']
http://dl-learner.org/nctrer/bond4313,2,,,,,['http://dl-learner.org/nctrer/209/atom1'],['http://dl-learner.org/nctrer/209/atom13']
http://dl-learner.org/nctrer/bond4314,2,,,,,['http://dl-learner.org/nctrer/209/atom2'],['http://dl-learner.org/nctrer/209/atom3']
http://dl-learner.org/nctrer/bond4315,2,,,,,['http://dl-learner.org/nctrer/209/atom2'],['http://dl-learner.org/nctrer/209/atom7']
http://dl-learner.org/nctrer/bond4316,2,,,,,['http://dl-learner.org/nctrer/209/atom3'],['http://dl-learner.org/nctrer/209/atom4']
http://dl-learner.org/nctrer/bond4317,2,,,,,['http://dl-learner.org/nctrer/209/atom4'],['http://dl-learner.org/nctrer/209/atom5']
http://dl-learner.org/nctrer/bond4318,2,,,,,['http://dl-learner.org/nctrer/209/atom5'],['http://dl-learner.org/nctrer/209/atom6']
http://dl-learner.org/nctrer/bond4319,2,,,,,['http://dl-learner.org/nctrer/209/atom5'],['http://dl-learner.org/nctrer/209/atom8']
http://dl-learner.org/nctrer/bond432,2,,,,,['http://dl-learner.org/nctrer/20/atom25'],['http://dl-learner.org/nctrer/20/atom26']
http://dl-learner.org/nctrer/bond4320,2,,,,,['http://dl-learner.org/nctrer/209/atom6'],['http://dl-learner.org/nctrer/209/atom7']
http://dl-learner.org/nctrer/bond4321,2,,,,,['http://dl-learner.org/nctrer/209/atom9'],['http://dl-learner.org/nctrer/209/atom10']
http://dl-learner.org/nctrer/bond4322,2,,,,,['http://dl-learner.org/nctrer/209/atom10'],['http://dl-learner.org/nctrer/209/atom11']
http://dl-learner.org/nctrer/bond4323,2,,,,,['http://dl-learner.org/nctrer/209/atom11'],['http://dl-learner.org/nctrer/209/atom12']
http://dl-learner.org/nctrer/bond4324,2,,,,,['http://dl-learner.org/nctrer/209/atom11'],['http://dl-learner.org/nctrer/209/atom14']
http://dl-learner.org/nctrer/bond4325,2,,,,,['http://dl-learner.org/nctrer/209/atom12'],['http://dl-learner.org/nctrer/209/atom13']
http://dl-learner.org/nctrer/bond4326,2,,,,,['http://dl-learner.org/nctrer/210/atom1'],['http://dl-learner.org/nctrer/210/atom2']
http://dl-learner.org/nctrer/bond4327,2,,,,,['http://dl-learner.org/nctrer/210/atom1'],['http://dl-learner.org/nctrer/210/atom10']
http://dl-learner.org/nctrer/bond4328,2,,,,,['http://dl-learner.org/nctrer/210/atom1'],['http://dl-learner.org/nctrer/210/atom18']
http://dl-learner.org/nctrer/bond4329,2,,,,,['http://dl-learner.org/nctrer/210/atom1'],['http://dl-learner.org/nctrer/210/atom20']
http://dl-learner.org/nctrer/bond433,2,,,,,['http://dl-learner.org/nctrer/20/atom25'],['http://dl-learner.org/nctrer/20/atom27']
http://dl-learner.org/nctrer/bond4330,2,,,,,['http://dl-learner.org/nctrer/210/atom2'],['http://dl-learner.org/nctrer/210/atom3']
http://dl-learner.org/nctrer/bond4331,2,,,,,['http://dl-learner.org/nctrer/210/atom2'],['http://dl-learner.org/nctrer/210/atom16']
http://dl-learner.org/nctrer/bond4332,2,,,,,['http://dl-learner.org/nctrer/210/atom2'],['http://dl-learner.org/nctrer/210/atom23']
http://dl-learner.org/nctrer/bond4333,2,,,,,['http://dl-learner.org/nctrer/210/atom3'],['http://dl-learner.org/nctrer/210/atom4']
http://dl-learner.org/nctrer/bond4334,2,,,,,['http://dl-learner.org/nctrer/210/atom3'],['http://dl-learner.org/nctrer/210/atom8']
http://dl-learner.org/nctrer/bond4335,2,,,,,['http://dl-learner.org/nctrer/210/atom3'],['http://dl-learner.org/nctrer/210/atom21']
http://dl-learner.org/nctrer/bond4336,2,,,,,['http://dl-learner.org/nctrer/210/atom4'],['http://dl-learner.org/nctrer/210/atom5']
http://dl-learner.org/nctrer/bond4337,2,,,,,['http://dl-learner.org/nctrer/210/atom5'],['http://dl-learner.org/nctrer/210/atom6']
http://dl-learner.org/nctrer/bond4338,2,,,,,['http://dl-learner.org/nctrer/210/atom5'],['http://dl-learner.org/nctrer/210/atom24']
http://dl-learner.org/nctrer/bond4339,2,,,,,['http://dl-learner.org/nctrer/210/atom6'],['http://dl-learner.org/nctrer/210/atom7']
http://dl-learner.org/nctrer/bond434,2,,,,,['http://dl-learner.org/nctrer/20/atom30'],['http://dl-learner.org/nctrer/20/atom31']
http://dl-learner.org/nctrer/bond4340,2,,,,,['http://dl-learner.org/nctrer/210/atom6'],['http://dl-learner.org/nctrer/210/atom15']
http://dl-learner.org/nctrer/bond4341,2,,,,,['http://dl-learner.org/nctrer/210/atom7'],['http://dl-learner.org/nctrer/210/atom8']
http://dl-learner.org/nctrer/bond4342,2,,,,,['http://dl-learner.org/nctrer/210/atom7'],['http://dl-learner.org/nctrer/210/atom11']
http://dl-learner.org/nctrer/bond4343,2,,,,,['http://dl-learner.org/nctrer/210/atom8'],['http://dl-learner.org/nctrer/210/atom9']
http://dl-learner.org/nctrer/bond4344,2,,,,,['http://dl-learner.org/nctrer/210/atom8'],['http://dl-learner.org/nctrer/210/atom22']
http://dl-learner.org/nctrer/bond4345,2,,,,,['http://dl-learner.org/nctrer/210/atom9'],['http://dl-learner.org/nctrer/210/atom10']
http://dl-learner.org/nctrer/bond4346,2,,,,,['http://dl-learner.org/nctrer/210/atom11'],['http://dl-learner.org/nctrer/210/atom12']
http://dl-learner.org/nctrer/bond4347,2,,,,,['http://dl-learner.org/nctrer/210/atom12'],['http://dl-learner.org/nctrer/210/atom13']
http://dl-learner.org/nctrer/bond4348,2,,,,,['http://dl-learner.org/nctrer/210/atom13'],['http://dl-learner.org/nctrer/210/atom14']
http://dl-learner.org/nctrer/bond4349,2,,,,,['http://dl-learner.org/nctrer/210/atom13'],['http://dl-learner.org/nctrer/210/atom15']
http://dl-learner.org/nctrer/bond435,2,,,,,['http://dl-learner.org/nctrer/20/atom30'],['http://dl-learner.org/nctrer/20/atom32']
http://dl-learner.org/nctrer/bond4350,2,,,,,['http://dl-learner.org/nctrer/210/atom16'],['http://dl-learner.org/nctrer/210/atom17']
http://dl-learner.org/nctrer/bond4351,2,,,,,['http://dl-learner.org/nctrer/210/atom17'],['http://dl-learner.org/nctrer/210/atom18']
http://dl-learner.org/nctrer/bond4352,2,,,,,['http://dl-learner.org/nctrer/210/atom18'],['http://dl-learner.org/nctrer/210/atom19']
http://dl-learner.org/nctrer/bond4353,2,,,,,['http://dl-learner.org/nctrer/211/atom1'],['http://dl-learner.org/nctrer/211/atom2']
http://dl-learner.org/nctrer/bond4354,2,,,,,['http://dl-learner.org/nctrer/211/atom1'],['http://dl-learner.org/nctrer/211/atom10']
http://dl-learner.org/nctrer/bond4355,2,,,,,['http://dl-learner.org/nctrer/211/atom1'],['http://dl-learner.org/nctrer/211/atom18']
http://dl-learner.org/nctrer/bond4356,2,,,,,['http://dl-learner.org/nctrer/211/atom1'],['http://dl-learner.org/nctrer/211/atom20']
http://dl-learner.org/nctrer/bond4357,2,,,,,['http://dl-learner.org/nctrer/211/atom2'],['http://dl-learner.org/nctrer/211/atom3']
http://dl-learner.org/nctrer/bond4358,2,,,,,['http://dl-learner.org/nctrer/211/atom2'],['http://dl-learner.org/nctrer/211/atom16']
http://dl-learner.org/nctrer/bond4359,2,,,,,['http://dl-learner.org/nctrer/211/atom2'],['http://dl-learner.org/nctrer/211/atom23']
http://dl-learner.org/nctrer/bond436,2,,,,,['http://dl-learner.org/nctrer/20/atom32'],['http://dl-learner.org/nctrer/20/atom33']
http://dl-learner.org/nctrer/bond4360,2,,,,,['http://dl-learner.org/nctrer/211/atom3'],['http://dl-learner.org/nctrer/211/atom4']
http://dl-learner.org/nctrer/bond4361,2,,,,,['http://dl-learner.org/nctrer/211/atom3'],['http://dl-learner.org/nctrer/211/atom8']
http://dl-learner.org/nctrer/bond4362,2,,,,,['http://dl-learner.org/nctrer/211/atom3'],['http://dl-learner.org/nctrer/211/atom21']
http://dl-learner.org/nctrer/bond4363,2,,,,,['http://dl-learner.org/nctrer/211/atom4'],['http://dl-learner.org/nctrer/211/atom5']
http://dl-learner.org/nctrer/bond4364,2,,,,,['http://dl-learner.org/nctrer/211/atom5'],['http://dl-learner.org/nctrer/211/atom6']
http://dl-learner.org/nctrer/bond4365,2,,,,,['http://dl-learner.org/nctrer/211/atom6'],['http://dl-learner.org/nctrer/211/atom7']
http://dl-learner.org/nctrer/bond4366,2,,,,,['http://dl-learner.org/nctrer/211/atom6'],['http://dl-learner.org/nctrer/211/atom15']
http://dl-learner.org/nctrer/bond4367,2,,,,,['http://dl-learner.org/nctrer/211/atom7'],['http://dl-learner.org/nctrer/211/atom8']
http://dl-learner.org/nctrer/bond4368,2,,,,,['http://dl-learner.org/nctrer/211/atom7'],['http://dl-learner.org/nctrer/211/atom11']
http://dl-learner.org/nctrer/bond4369,2,,,,,['http://dl-learner.org/nctrer/211/atom8'],['http://dl-learner.org/nctrer/211/atom9']
http://dl-learner.org/nctrer/bond437,2,,,,,['http://dl-learner.org/nctrer/20/atom32'],['http://dl-learner.org/nctrer/20/atom35']
http://dl-learner.org/nctrer/bond4370,2,,,,,['http://dl-learner.org/nctrer/211/atom8'],['http://dl-learner.org/nctrer/211/atom22']
http://dl-learner.org/nctrer/bond4371,2,,,,,['http://dl-learner.org/nctrer/211/atom9'],['http://dl-learner.org/nctrer/211/atom10']
http://dl-learner.org/nctrer/bond4372,2,,,,,['http://dl-learner.org/nctrer/211/atom11'],['http://dl-learner.org/nctrer/211/atom12']
http://dl-learner.org/nctrer/bond4373,2,,,,,['http://dl-learner.org/nctrer/211/atom12'],['http://dl-learner.org/nctrer/211/atom13']
http://dl-learner.org/nctrer/bond4374,2,,,,,['http://dl-learner.org/nctrer/211/atom13'],['http://dl-learner.org/nctrer/211/atom14']
http://dl-learner.org/nctrer/bond4375,2,,,,,['http://dl-learner.org/nctrer/211/atom13'],['http://dl-learner.org/nctrer/211/atom15']
http://dl-learner.org/nctrer/bond4376,2,,,,,['http://dl-learner.org/nctrer/211/atom16'],['http://dl-learner.org/nctrer/211/atom17']
http://dl-learner.org/nctrer/bond4377,2,,,,,['http://dl-learner.org/nctrer/211/atom17'],['http://dl-learner.org/nctrer/211/atom18']
http://dl-learner.org/nctrer/bond4378,2,,,,,['http://dl-learner.org/nctrer/211/atom18'],['http://dl-learner.org/nctrer/211/atom19']
http://dl-learner.org/nctrer/bond4379,2,,,,,['http://dl-learner.org/nctrer/211/atom18'],['http://dl-learner.org/nctrer/211/atom24']
http://dl-learner.org/nctrer/bond438,2,,,,,['http://dl-learner.org/nctrer/20/atom33'],['http://dl-learner.org/nctrer/20/atom34']
http://dl-learner.org/nctrer/bond4380,2,,,,,['http://dl-learner.org/nctrer/211/atom24'],['http://dl-learner.org/nctrer/211/atom25']
http://dl-learner.org/nctrer/bond4381,2,,,,,['http://dl-learner.org/nctrer/212/atom1'],['http://dl-learner.org/nctrer/212/atom2']
http://dl-learner.org/nctrer/bond4382,2,,,,,['http://dl-learner.org/nctrer/212/atom1'],['http://dl-learner.org/nctrer/212/atom5']
http://dl-learner.org/nctrer/bond4383,2,,,,,['http://dl-learner.org/nctrer/212/atom1'],['http://dl-learner.org/nctrer/212/atom13']
http://dl-learner.org/nctrer/bond4384,2,,,,,['http://dl-learner.org/nctrer/212/atom2'],['http://dl-learner.org/nctrer/212/atom3']
http://dl-learner.org/nctrer/bond4385,2,,,,,['http://dl-learner.org/nctrer/212/atom2'],['http://dl-learner.org/nctrer/212/atom4']
http://dl-learner.org/nctrer/bond4386,2,,,,,['http://dl-learner.org/nctrer/212/atom5'],['http://dl-learner.org/nctrer/212/atom6']
http://dl-learner.org/nctrer/bond4387,2,,,,,['http://dl-learner.org/nctrer/212/atom5'],['http://dl-learner.org/nctrer/212/atom10']
http://dl-learner.org/nctrer/bond4388,2,,,,,['http://dl-learner.org/nctrer/212/atom6'],['http://dl-learner.org/nctrer/212/atom7']
http://dl-learner.org/nctrer/bond4389,2,,,,,['http://dl-learner.org/nctrer/212/atom7'],['http://dl-learner.org/nctrer/212/atom8']
http://dl-learner.org/nctrer/bond439,2,,,,,['http://dl-learner.org/nctrer/20/atom36'],['http://dl-learner.org/nctrer/20/atom37']
http://dl-learner.org/nctrer/bond4390,2,,,,,['http://dl-learner.org/nctrer/212/atom8'],['http://dl-learner.org/nctrer/212/atom9']
http://dl-learner.org/nctrer/bond4391,2,,,,,['http://dl-learner.org/nctrer/212/atom8'],['http://dl-learner.org/nctrer/212/atom11']
